소상공인_상호명,소상공인_주소,소상공인_업종대분류,소상공인_업종중분류,소상공인_업종소분류,광고회사_이름,광고회사_주소,거리_km,거리기반_점수
쉘터,서울특별시 서초구 서초동 1310-5,음식,커피점/카페,커피전문점/카페/다방,아이키니미디어,서울특별시 강남구 테헤란로6길 30 ,1.526,96.9
GS25,서울특별시 구로구 구로동 406-6,소매,종합소매점,편의점,클리프커뮤니케이션,서울특별시 강남구 강남대로 578 ,12.224,75.6
GS25,서울특별시 구로구 구로동 406-6,소매,종합소매점,편의점,케이이씨씨,서울특별시 강남구 강남대로 560 ,12.242,75.5
GS25,서울특별시 구로구 구로동 406-6,소매,종합소매점,편의점,애드노바,서울특별시 강남구 강남대로136길 6,12.256,75.5
GS25,서울특별시 구로구 구로동 406-6,소매,종합소매점,편의점,레드커뮤니케이션,서울특별시 강남구 강남대로132길 4,12.27,75.5
GS25,서울특별시 구로구 구로동 406-6,소매,종합소매점,편의점,어썸메이크,서울특별시 강남구 강남대로146길 7 ,12.265,75.5
GS25,서울특별시 구로구 구로동 406-6,소매,종합소매점,편의점,비플러스,서울특별시 강남구 강남대로156길 12,12.276,75.4
GS25,서울특별시 구로구 구로동 406-6,소매,종합소매점,편의점,한양기획,서울특별시 강남구 강남대로160길 16,12.306,75.4
GS25,서울특별시 구로구 구로동 406-6,소매,종합소매점,편의점,지구미디어,서울특별시 강남구 학동로1길 19  (논현동),12.286,75.4
GS25,서울특별시 구로구 구로동 406-6,소매,종합소매점,편의점,하루애드,서울특별시 강남구 강남대로136길 11,12.3,75.4
GS25,서울특별시 구로구 구로동 406-6,소매,종합소매점,편의점,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,12.297,75.4
GS25,서울특별시 노원구 상계동 767-5,소매,종합소매점,편의점,이니셔티브,서울특별시 강남구 언주로 727  ,15.057,69.9
GS25,서울특별시 노원구 상계동 767-5,소매,종합소매점,편의점,포트폴리오,서울특별시 강남구 언주로 727 ,15.057,69.9
GS25,서울특별시 노원구 상계동 767-5,소매,종합소매점,편의점,애드에이치큐,서울특별시 강남구 언주로 333 ,15.057,69.9
GS25,서울특별시 노원구 상계동 767-5,소매,종합소매점,편의점,맥브레인즈,서울특별시 강남구 언주로 551 ,15.057,69.9
GS25,서울특별시 노원구 상계동 767-5,소매,종합소매점,편의점,애드쿠아인터렉티브,서울특별시 강남구 언주로 637,15.699,68.6
GS25,서울특별시 노원구 상계동 767-5,소매,종합소매점,편의점,넥스트미디어그룹,서울특별시 강남구 언주로 637  ,15.699,68.6
GS25,서울특별시 노원구 상계동 767-5,소매,종합소매점,편의점,식회사 모비데이즈,서울특별시 강남구 언주로 417 ,15.699,68.6
GS25,서울특별시 노원구 상계동 767-5,소매,종합소매점,편의점,광고방,서울 강남구 청담동 95-3,15.807,68.4
GS25,서울특별시 노원구 상계동 767-5,소매,종합소매점,편의점,하이터치컴퍼니,서울특별시 강남구 도산대로89길 19-4  ,15.798,68.4
GS25,서울특별시 노원구 상계동 767-5,소매,종합소매점,편의점,제이케이컨텐츠미디어그룹,서울특별시 강남구 언주로172길 53,15.849,68.3
GS25,서울특별시 영등포구 양평동 70,소매,종합소매점,편의점,더트러스티스,서울특별시 강남구 압구정로4길 7 ,11.22,77.6
GS25,서울특별시 영등포구 양평동 70,소매,종합소매점,편의점,한양기획,서울특별시 강남구 강남대로160길 16,11.26,77.5
GS25,서울특별시 영등포구 양평동 70,소매,종합소매점,편의점,비플러스,서울특별시 강남구 강남대로156길 12,11.281,77.4
GS25,서울특별시 영등포구 양평동 70,소매,종합소매점,편의점,애드크루즈,서울특별시 강남구 강남대로158길 19 ,11.28,77.4
GS25,서울특별시 영등포구 양평동 70,소매,종합소매점,편의점,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,11.296,77.4
GS25,서울특별시 영등포구 양평동 70,소매,종합소매점,편의점,투앤파트너스,서울특별시 강남구 강남대로156길 24 ,11.35,77.3
GS25,서울특별시 영등포구 양평동 70,소매,종합소매점,편의점,코인사이드,서울특별시 강남구 강남대로162길 27-16,11.349,77.3
GS25,서울특별시 영등포구 양평동 70,소매,종합소매점,편의점,어썸메이크,서울특별시 강남구 강남대로146길 7 ,11.363,77.3
GS25,서울특별시 영등포구 양평동 70,소매,종합소매점,편의점,아이스크리에이티브,서울특별시 강남구 압구정로2길 58 ,11.366,77.3
GS25,서울특별시 영등포구 양평동 70,소매,종합소매점,편의점,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,11.335,77.3
천리향구이,서울특별시 구로구 구로동 131-16,음식,중식,중국음식/중국집,클리프커뮤니케이션,서울특별시 강남구 강남대로 578 ,12.224,75.6
천리향구이,서울특별시 구로구 구로동 131-16,음식,중식,중국음식/중국집,케이이씨씨,서울특별시 강남구 강남대로 560 ,12.242,75.5
천리향구이,서울특별시 구로구 구로동 131-16,음식,중식,중국음식/중국집,애드노바,서울특별시 강남구 강남대로136길 6,12.256,75.5
천리향구이,서울특별시 구로구 구로동 131-16,음식,중식,중국음식/중국집,레드커뮤니케이션,서울특별시 강남구 강남대로132길 4,12.27,75.5
천리향구이,서울특별시 구로구 구로동 131-16,음식,중식,중국음식/중국집,어썸메이크,서울특별시 강남구 강남대로146길 7 ,12.265,75.5
천리향구이,서울특별시 구로구 구로동 131-16,음식,중식,중국음식/중국집,비플러스,서울특별시 강남구 강남대로156길 12,12.276,75.4
천리향구이,서울특별시 구로구 구로동 131-16,음식,중식,중국음식/중국집,한양기획,서울특별시 강남구 강남대로160길 16,12.306,75.4
천리향구이,서울특별시 구로구 구로동 131-16,음식,중식,중국음식/중국집,지구미디어,서울특별시 강남구 학동로1길 19  (논현동),12.286,75.4
천리향구이,서울특별시 구로구 구로동 131-16,음식,중식,중국음식/중국집,하루애드,서울특별시 강남구 강남대로136길 11,12.3,75.4
천리향구이,서울특별시 구로구 구로동 131-16,음식,중식,중국음식/중국집,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,12.297,75.4
GS25북가좌태양점,서울특별시 서대문구 북가좌동 306-22,소매,종합소매점,편의점,더트러스티스,서울특별시 강남구 압구정로4길 7 ,11.515,77.0
GS25북가좌태양점,서울특별시 서대문구 북가좌동 306-22,소매,종합소매점,편의점,더리얼마케팅,서울특별시 강남구 압구정로10길 13 ,11.632,76.7
GS25북가좌태양점,서울특별시 서대문구 북가좌동 306-22,소매,종합소매점,편의점,코인사이드,서울특별시 강남구 강남대로162길 27-16,11.675,76.7
GS25북가좌태양점,서울특별시 서대문구 북가좌동 306-22,소매,종합소매점,편의점,한양기획,서울특별시 강남구 강남대로160길 16,11.696,76.6
GS25북가좌태양점,서울특별시 서대문구 북가좌동 306-22,소매,종합소매점,편의점,애드크루즈,서울특별시 강남구 강남대로158길 19 ,11.718,76.6
GS25북가좌태양점,서울특별시 서대문구 북가좌동 306-22,소매,종합소매점,편의점,비플러스,서울특별시 강남구 강남대로156길 12,11.783,76.4
GS25북가좌태양점,서울특별시 서대문구 북가좌동 306-22,소매,종합소매점,편의점,투앤파트너스,서울특별시 강남구 강남대로156길 24 ,11.82,76.4
GS25북가좌태양점,서울특별시 서대문구 북가좌동 306-22,소매,종합소매점,편의점,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,11.792,76.4
GS25북가좌태양점,서울특별시 서대문구 북가좌동 306-22,소매,종합소매점,편의점,아이스크리에이티브,서울특별시 강남구 압구정로2길 58 ,11.844,76.3
GS25북가좌태양점,서울특별시 서대문구 북가좌동 306-22,소매,종합소매점,편의점,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,11.872,76.3
대원,서울특별시 중랑구 면목동 129-12,생활서비스,대중목욕탕/휴게,욕탕업-종합,광고방,서울 강남구 청담동 95-3,7.068,85.9
대원,서울특별시 중랑구 면목동 129-12,생활서비스,대중목욕탕/휴게,욕탕업-종합,하이터치컴퍼니,서울특별시 강남구 도산대로89길 19-4  ,7.105,85.8
대원,서울특별시 중랑구 면목동 129-12,생활서비스,대중목욕탕/휴게,욕탕업-종합,재와기획,서울특별시 강남구 영동대로 738,7.108,85.8
대원,서울특별시 중랑구 면목동 129-12,생활서비스,대중목욕탕/휴게,욕탕업-종합,이니셔티브,서울특별시 강남구 언주로 727  ,7.15,85.7
대원,서울특별시 중랑구 면목동 129-12,생활서비스,대중목욕탕/휴게,욕탕업-종합,포트폴리오,서울특별시 강남구 언주로 727 ,7.15,85.7
대원,서울특별시 중랑구 면목동 129-12,생활서비스,대중목욕탕/휴게,욕탕업-종합,애드에이치큐,서울특별시 강남구 언주로 333 ,7.15,85.7
대원,서울특별시 중랑구 면목동 129-12,생활서비스,대중목욕탕/휴게,욕탕업-종합,맥브레인즈,서울특별시 강남구 언주로 551 ,7.15,85.7
대원,서울특별시 중랑구 면목동 129-12,생활서비스,대중목욕탕/휴게,욕탕업-종합,에이디자인,서울특별시 강남구 도산대로89길 8 ,7.194,85.6
대원,서울특별시 중랑구 면목동 129-12,생활서비스,대중목욕탕/휴게,욕탕업-종합,스쿨터치,서울특별시 강남구 학동로101길 26 ,7.198,85.6
대원,서울특별시 중랑구 면목동 129-12,생활서비스,대중목욕탕/휴게,욕탕업-종합,식회사 티피에이미디어,서울특별시 강남구 영동대로 735 ,7.206,85.6
CU삼성한호점,서울특별시 강남구 대치동 961-13,소매,종합소매점,편의점,리드앰,서울특별시 강남구 영동대로 302,0.361,99.3
CU삼성한호점,서울특별시 강남구 대치동 961-13,소매,종합소매점,편의점,하이퍼포먼스마케팅,서울특별시 강남구 역삼로 555,0.715,98.6
CU삼성한호점,서울특별시 강남구 대치동 961-13,소매,종합소매점,편의점,씨오엠파트너스,서울특별시 강남구 역삼로 227,0.81,98.4
CU삼성한호점,서울특별시 강남구 대치동 961-13,소매,종합소매점,편의점,스프링비트컴,서울특별시 강남구 역삼로 228 ,0.81,98.4
CU삼성한호점,서울특별시 강남구 대치동 961-13,소매,종합소매점,편의점,프로븐,서울특별시 강남구 역삼로 558,0.81,98.4
CU삼성한호점,서울특별시 강남구 대치동 961-13,소매,종합소매점,편의점,미디어마인드,서울특별시 강남구 도곡로 419 ,0.833,98.3
CU삼성한호점,서울특별시 강남구 대치동 961-13,소매,종합소매점,편의점,크림앤컴,서울특별시 강남구 삼성로 417 ,0.95,98.1
CU삼성한호점,서울특별시 강남구 대치동 961-13,소매,종합소매점,편의점,동국헬스케어홀딩스,서울특별시 강남구 테헤란로108길 7,1.021,98.0
CU삼성한호점,서울특별시 강남구 대치동 961-13,소매,종합소매점,편의점,식회사 제휴합시다,서울특별시 강남구 테헤란로84길 17 ,1.001,98.0
CU삼성한호점,서울특별시 강남구 대치동 961-13,소매,종합소매점,편의점,식회사 더퀘스천,서울특별시 강남구 테헤란로86길 12 ,1.039,97.9
위니비니,서울특별시 종로구 서린동 33,음식,제과제빵떡케익,제과점,이니셔티브,서울특별시 강남구 언주로 727  ,6.185,87.6
위니비니,서울특별시 종로구 서린동 33,음식,제과제빵떡케익,제과점,포트폴리오,서울특별시 강남구 언주로 727 ,6.185,87.6
위니비니,서울특별시 종로구 서린동 33,음식,제과제빵떡케익,제과점,애드에이치큐,서울특별시 강남구 언주로 333 ,6.185,87.6
위니비니,서울특별시 종로구 서린동 33,음식,제과제빵떡케익,제과점,맥브레인즈,서울특별시 강남구 언주로 551 ,6.185,87.6
위니비니,서울특별시 종로구 서린동 33,음식,제과제빵떡케익,제과점,더트러스티스,서울특별시 강남구 압구정로4길 7 ,6.338,87.3
위니비니,서울특별시 종로구 서린동 33,음식,제과제빵떡케익,제과점,더리얼마케팅,서울특별시 강남구 압구정로10길 13 ,6.394,87.2
위니비니,서울특별시 종로구 서린동 33,음식,제과제빵떡케익,제과점,미소다컴,서울특별시 강남구 압구정로28길 9-2 ,6.447,87.1
위니비니,서울특별시 종로구 서린동 33,음식,제과제빵떡케익,제과점,코인사이드,서울특별시 강남구 강남대로162길 27-16,6.495,87.0
위니비니,서울특별시 종로구 서린동 33,음식,제과제빵떡케익,제과점,오케이애드컴,서울특별시 강남구 논현로163길 10 ,6.542,86.9
위니비니,서울특별시 종로구 서린동 33,음식,제과제빵떡케익,제과점,애드쿠아인터렉티브,서울특별시 강남구 언주로 637,6.542,86.9
OKPC방,서울특별시 강동구 성내동 50-16,음식,패스트푸드,패스트푸드,한아람마케팅,서울특별시 강남구 광평로 295 ,5.072,89.9
OKPC방,서울특별시 강동구 성내동 50-16,음식,패스트푸드,패스트푸드,애드크로스,서울특별시 강남구 광평로 280 ,5.246,89.5
OKPC방,서울특별시 강동구 성내동 50-16,음식,패스트푸드,패스트푸드,동국헬스케어홀딩스,서울특별시 강남구 테헤란로108길 7,6.019,88.0
OKPC방,서울특별시 강동구 성내동 50-16,음식,패스트푸드,패스트푸드,그레이고,서울특별시 강남구 테헤란로103길 17 ,6.144,87.7
